# units are Tesla, degrees, mm and s
#
# Local coordinate system origin: x0=218.0, y0=24.0, z0=60.0
#
# Scanned matrices:
# 1
#
# Gaussmeter filter = 0
#
# mag ang	probe ang	x glob	y glob	z glob	x local	y local	z local	X Bfield		Y Bfield	Z Bfield	V Bfield	time			range
0	0	216.0	28.0	230.0	-2.0	4.0	170.0	0.018605	-0.017602	0.04198	0.04917	12282	20210930	173534	aaa	
0	0	216.0	28.0	220.0	-2.0	4.0	160.0	0.027857	-0.026418	0.05295	0.0654	12292	20210930	173543	aaa	
0	0	216.0	28.0	210.0	-2.0	4.0	150.0	0.04243	-0.04036	0.0655	0.08786	12302	20210930	173553	aaa	
0	0	216.0	28.0	200.0	-2.0	4.0	140.0	0.06489	-0.06192	0.07821	0.119	12311	20210930	173603	aaa	
0	0	216.0	28.0	190.0	-2.0	4.0	130.0	0.09524	-0.09101	0.08998	0.15953	12321	20210930	173613	aaa	
0	0	216.0	28.0	180.0	-2.0	4.0	120.0	0.10843	-0.10886	0.10842	0.18805	12331	20210930	173623	aaa	
0	0	216.0	28.0	170.0	-2.0	4.0	110.0	0.05726	-0.09493	0.09864	0.14839	12341	20210930	173632	aaa	
0	0	216.0	28.0	160.0	-2.0	4.0	100.0	0.08139	-0.11995	0.06606	0.1593	12351	20210930	173642	aaa	
0	0	216.0	28.0	150.0	-2.0	4.0	90.0	0.10187	-0.14669	0.05123	0.18579	12361	20210930	173652	aaa	
0	0	216.0	28.0	140.0	-2.0	4.0	80.0	0.12754	-0.17063	0.011852	0.21336	12371	20210930	173702	aaa	
0	0	216.0	28.0	130.0	-2.0	4.0	70.0	0.16477	-0.19577	-0.004126	0.25592	12380	20210930	173712	aaa	
0	0	216.0	28.0	120.0	-2.0	4.0	60.0	0.16849	-0.20146	-0.010931	0.26286	12390	20210930	173722	aaa	
0	0	216.0	28.0	110.0	-2.0	4.0	50.0	0.1688	-0.19867	-0.01945	0.26142	12400	20210930	173732	aaa	
0	0	216.0	28.0	100.0	-2.0	4.0	40.0	0.15388	-0.18627	-0.03602	0.24427	12410	20210930	173741	aaa	
0	0	216.0	28.0	90.0	-2.0	4.0	30.0	0.12523	-0.15627	-0.03707	0.20366	12420	20210930	173751	aaa	
0	0	216.0	28.0	80.0	-2.0	4.0	20.0	0.06794	-0.10248	-0.07752	0.14535	12429	20210930	173801	aaa	
0	0	216.0	28.0	70.0	-2.0	4.0	10.0	0.10302	-0.1013	-0.11851	0.18686	12439	20210930	173811	aaa	
0	0	216.0	28.0	60.0	-2.0	4.0	0.0	0.10608	-0.09602	-0.10478	0.17735	12449	20210930	173821	aaa	
0	0	216.0	28.0	50.0	-2.0	4.0	-10.0	0.07555	-0.06891	-0.09022	0.13637	12459	20210930	173830	aaa	
0	0	216.0	28.0	40.0	-2.0	4.0	-20.0	0.05039	-0.04558	-0.0755	0.10157	12469	20210930	173840	aaa	
0	0	216.0	28.0	30.0	-2.0	4.0	-30.0	0.03348	-0.02985	-0.061	0.07572	12479	20210930	173850	aaa	
0	0	216.0	28.0	20.0	-2.0	4.0	-40.0	0.02255	-0.019778	-0.04828	0.05684	12489	20210930	173900	aaa	
0	0	216.0	28.0	10.0	-2.0	4.0	-50.0	0.015469	-0.013347	-0.0379	0.04305	12498	20210930	173910	aaa	
0	0	214.0	28.0	10.0	-4.0	4.0	-50.0	0.016258	-0.013686	-0.0368	0.04249	12506	20210930	173917	aaa	
0	0	214.0	28.0	20.0	-4.0	4.0	-40.0	0.023489	-0.020396	-0.04659	0.05602	12516	20210930	173927	aaa	
0	0	214.0	28.0	30.0	-4.0	4.0	-30.0	0.03451	-0.03102	-0.05834	0.07454	12526	20210930	173937	aaa	
0	0	214.0	28.0	40.0	-4.0	4.0	-20.0	0.05134	-0.04779	-0.07136	0.10006	12536	20210930	173947	aaa	
0	0	214.0	28.0	50.0	-4.0	4.0	-10.0	0.07628	-0.07279	-0.08433	0.13502	12545	20210930	173957	aaa	
0	0	214.0	28.0	60.0	-4.0	4.0	0.0	0.10773	-0.1001	-0.09987	0.17776	12555	20210930	174007	aaa	
0	0	214.0	28.0	70.0	-4.0	4.0	10.0	0.10483	-0.08749	-0.12709	0.18653	12565	20210930	174017	aaa	
0	0	214.0	28.0	80.0	-4.0	4.0	20.0	0.05786	-0.05836	-0.07345	0.11022	12575	20210930	174026	aaa	
0	0	214.0	28.0	90.0	-4.0	4.0	30.0	0.12408	-0.11871	-0.02267	0.17321	12585	20210930	174036	aaa	
0	0	214.0	28.0	100.0	-4.0	4.0	40.0	0.15017	-0.1495	-0.03411	0.21463	12595	20210930	174046	aaa	
0	0	214.0	28.0	110.0	-4.0	4.0	50.0	0.16579	-0.16271	-0.015458	0.23283	12605	20210930	174056	aaa	
0	0	214.0	28.0	120.0	-4.0	4.0	60.0	0.16222	-0.16581	-0.011348	0.23224	12614	20210930	174106	aaa	
0	0	214.0	28.0	130.0	-4.0	4.0	70.0	0.1615	-0.16022	-0.006451	0.22758	12624	20210930	174115	aaa	
0	0	214.0	28.0	140.0	-4.0	4.0	80.0	0.12022	-0.1276	0.004957	0.17539	12634	20210930	174125	aaa	
0	0	214.0	28.0	150.0	-4.0	4.0	90.0	0.09593	-0.10048	0.04914	0.14735	12644	20210930	174135	aaa	
0	0	214.0	28.0	160.0	-4.0	4.0	100.0	0.07874	-0.0737	0.05899	0.12293	12654	20210930	174145	aaa	
0	0	214.0	28.0	170.0	-4.0	4.0	110.0	0.04754	-0.05561	0.10372	0.12693	12663	20210930	174155	aaa	
0	0	214.0	28.0	180.0	-4.0	4.0	120.0	0.11367	-0.10469	0.11254	0.19116	12673	20210930	174205	aaa	
0	0	214.0	28.0	190.0	-4.0	4.0	130.0	0.09674	-0.09587	0.08375	0.15989	12683	20210930	174215	aaa	
0	0	214.0	28.0	200.0	-4.0	4.0	140.0	0.06583	-0.06532	0.07269	0.11783	12693	20210930	174224	aaa	
0	0	214.0	28.0	210.0	-4.0	4.0	150.0	0.04349	-0.0422	0.06181	0.08656	12703	20210930	174234	aaa	
0	0	214.0	28.0	220.0	-4.0	4.0	160.0	0.02891	-0.02737	0.0506	0.06438	12713	20210930	174244	aaa	
0	0	214.0	28.0	230.0	-4.0	4.0	170.0	0.01951	-0.018114	0.04049	0.04846	12722	20210930	174254	aaa	
0	0	212.0	28.0	230.0	-6.0	4.0	170.0	0.020316	-0.01859	0.03898	0.04773	12730	20210930	174301	aaa	
0	0	212.0	28.0	220.0	-6.0	4.0	160.0	0.02978	-0.02826	0.04826	0.06336	12740	20210930	174311	aaa	
0	0	212.0	28.0	210.0	-6.0	4.0	150.0	0.04429	-0.04393	0.05819	0.08531	12750	20210930	174321	aaa	
0	0	212.0	28.0	200.0	-6.0	4.0	140.0	0.06638	-0.06865	0.06725	0.1168	12760	20210930	174331	aaa	
0	0	212.0	28.0	190.0	-6.0	4.0	130.0	0.09793	-0.10122	0.07729	0.16066	12770	20210930	174341	aaa	
0	0	212.0	28.0	180.0	-6.0	4.0	120.0	0.12137	-0.10307	0.11656	0.19734	12779	20210930	174351	aaa	
0	0	212.0	28.0	170.0	-6.0	4.0	110.0	0.03365	-0.015271	0.10908	0.11517	12789	20210930	174401	aaa	
0	0	212.0	28.0	160.0	-6.0	4.0	100.0	0.07381	-0.02948	0.05077	0.0943	12799	20210930	174410	aaa	
0	0	212.0	28.0	150.0	-6.0	4.0	90.0	0.08703	-0.05596	0.048	0.11406	12809	20210930	174420	aaa	
0	0	212.0	28.0	140.0	-6.0	4.0	80.0	0.10931	-0.08614	-0.002399	0.13921	12819	20210930	174430	aaa	
0	0	212.0	28.0	130.0	-6.0	4.0	70.0	0.15172	-0.12802	-0.008434	0.19869	12829	20210930	174440	aaa	
0	0	212.0	28.0	120.0	-6.0	4.0	60.0	0.14867	-0.13283	-0.011873	0.19972	12838	20210930	174450	aaa	
0	0	212.0	28.0	110.0	-6.0	4.0	50.0	0.15954	-0.1299	-0.010562	0.206	12848	20210930	174500	aaa	
0	0	212.0	28.0	100.0	-6.0	4.0	40.0	0.14284	-0.11524	-0.03356	0.18658	12858	20210930	174509	aaa	
0	0	212.0	28.0	90.0	-6.0	4.0	30.0	0.12203	-0.08454	-0.005365	0.14855	12868	20210930	174519	aaa	
0	0	212.0	28.0	80.0	-6.0	4.0	20.0	0.04567	-0.0133	-0.06892	0.08374	12878	20210930	174529	aaa	
0	0	212.0	28.0	70.0	-6.0	4.0	10.0	0.1094	-0.0752	-0.13818	0.19162	12888	20210930	174539	aaa	
0	0	212.0	28.0	60.0	-6.0	4.0	0.0	0.10944	-0.10514	-0.09462	0.17884	12897	20210930	174549	aaa	
0	0	212.0	28.0	50.0	-6.0	4.0	-10.0	0.07669	-0.07677	-0.07851	0.13393	12907	20210930	174559	aaa	
0	0	212.0	28.0	40.0	-6.0	4.0	-20.0	0.05205	-0.04991	-0.06727	0.09862	12917	20210930	174609	aaa	
0	0	212.0	28.0	30.0	-6.0	4.0	-30.0	0.03538	-0.0321	-0.05567	0.07336	12927	20210930	174618	aaa	
0	0	212.0	28.0	20.0	-6.0	4.0	-40.0	0.02432	-0.02096	-0.04487	0.05517	12937	20210930	174628	aaa	
0	0	212.0	28.0	10.0	-6.0	4.0	-50.0	0.016973	-0.014001	-0.03568	0.04192	12946	20210930	174638	aaa	
0	0	210.0	28.0	10.0	-8.0	4.0	-50.0	0.017619	-0.014288	-0.03452	0.04131	12954	20210930	174646	aaa	
0	0	210.0	28.0	20.0	-8.0	4.0	-40.0	0.025043	-0.021506	-0.04311	0.0543	12964	20210930	174655	aaa	
0	0	210.0	28.0	30.0	-8.0	4.0	-30.0	0.03608	-0.03313	-0.05298	0.07216	12974	20210930	174705	aaa	
0	0	210.0	28.0	40.0	-8.0	4.0	-20.0	0.05249	-0.05196	-0.06317	0.09719	12984	20210930	174715	aaa	
0	0	210.0	28.0	50.0	-8.0	4.0	-10.0	0.07677	-0.0808	-0.07263	0.13303	12994	20210930	174725	aaa	
0	0	210.0	28.0	60.0	-8.0	4.0	0.0	0.11105	-0.11145	-0.0887	0.18061	13003	20210930	174735	aaa	
0	0	210.0	28.0	70.0	-8.0	4.0	10.0	0.11927	-0.06543	-0.1531	0.2048	13013	20210930	174745	aaa	
0	0	210.0	28.0	80.0	-8.0	4.0	20.0	0.03213	0.03404	-0.06372	0.07907	13023	20210930	174755	aaa	
0	0	210.0	28.0	90.0	-8.0	4.0	30.0	0.11781	-0.0536	0.017461	0.1306	13033	20210930	174804	aaa	
0	0	210.0	28.0	100.0	-8.0	4.0	40.0	0.13146	-0.08298	-0.03507	0.15937	13043	20210930	174814	aaa	
0	0	210.0	28.0	110.0	-8.0	4.0	50.0	0.15029	-0.10005	-0.003847	0.18059	13053	20210930	174824	aaa	
0	0	210.0	28.0	120.0	-8.0	4.0	60.0	0.12524	-0.10121	-0.012707	0.16151	13062	20210930	174834	aaa	
0	0	210.0	28.0	130.0	-8.0	4.0	70.0	0.13193	-0.09815	-0.009172	0.16469	13072	20210930	174844	aaa	
0	0	210.0	28.0	140.0	-8.0	4.0	80.0	0.09459	-0.04537	-0.010033	0.10539	13082	20210930	174854	aaa	
0	0	210.0	28.0	150.0	-8.0	4.0	90.0	0.07499	-0.012082	0.04775	0.08972	13092	20210930	174903	aaa	
0	0	210.0	28.0	160.0	-8.0	4.0	100.0	0.06573	0.013462	0.04076	0.07851	13102	20210930	174913	aaa	
0	0	210.0	28.0	170.0	-8.0	4.0	110.0	0.014379	0.02786	0.1144	0.11862	13112	20210930	174923	aaa	
0	0	210.0	28.0	180.0	-8.0	4.0	120.0	0.13234	-0.10502	0.11999	0.20722	13122	20210930	174933	aaa	
0	0	210.0	28.0	190.0	-8.0	4.0	130.0	0.09884	-0.10727	0.07034	0.16194	13131	20210930	174943	aaa	
0	0	210.0	28.0	200.0	-8.0	4.0	140.0	0.06665	-0.07201	0.06178	0.11596	13141	20210930	174953	aaa	
0	0	210.0	28.0	210.0	-8.0	4.0	150.0	0.04488	-0.04561	0.05453	0.08408	13151	20210930	175002	aaa	
0	0	210.0	28.0	220.0	-8.0	4.0	160.0	0.03052	-0.02911	0.04589	0.06232	13161	20210930	175012	aaa	
0	0	210.0	28.0	230.0	-8.0	4.0	170.0	0.02102	-0.019029	0.03745	0.04698	13170	20210930	175022	aaa	
0	0	212.0	30.0	10.0	-6.0	6.0	-50.0	0.017173	-0.014899	-0.03455	0.04136	13231	20210930	175122	aaa	
0	0	212.0	30.0	20.0	-6.0	6.0	-40.0	0.02472	-0.022096	-0.0431	0.05438	13240	20210930	175132	aaa	
0	0	212.0	30.0	30.0	-6.0	6.0	-30.0	0.03622	-0.03344	-0.05289	0.0723	13250	20210930	175142	aaa	
0	0	212.0	30.0	40.0	-6.0	6.0	-20.0	0.05384	-0.05137	-0.06291	0.09745	13260	20210930	175151	aaa	
0	0	212.0	30.0	50.0	-6.0	6.0	-10.0	0.08061	-0.07836	-0.07233	0.13368	13270	20210930	175201	aaa	
0	0	212.0	30.0	60.0	-6.0	6.0	0.0	0.11741	-0.10814	-0.0904	0.18344	13280	20210930	175211	aaa	
0	0	212.0	30.0	70.0	-6.0	6.0	10.0	0.10928	-0.07801	-0.16185	0.21029	13290	20210930	175221	aaa	
0	0	212.0	30.0	80.0	-6.0	6.0	20.0	-0.00895	-0.005122	-0.06436	0.06518	13299	20210930	175231	aaa	
0	0	212.0	30.0	90.0	-6.0	6.0	30.0	0.09511	-0.08642	0.020579	0.13014	13309	20210930	175241	aaa	
0	0	212.0	30.0	100.0	-6.0	6.0	40.0	0.11118	-0.11616	-0.03457	0.16447	13319	20210930	175250	aaa	
0	0	212.0	30.0	110.0	-6.0	6.0	50.0	0.13637	-0.13474	-0.00325	0.19173	13329	20210930	175300	aaa	
0	0	212.0	30.0	120.0	-6.0	6.0	60.0	0.12589	-0.13799	-0.011867	0.18716	13338	20210930	175310	aaa	
0	0	212.0	30.0	130.0	-6.0	6.0	70.0	0.13738	-0.13707	-0.011243	0.19439	13348	20210930	175320	aaa	
0	0	212.0	30.0	140.0	-6.0	6.0	80.0	0.06813	-0.08493	-0.012908	0.10964	13358	20210930	175329	aaa	
0	0	212.0	30.0	150.0	-6.0	6.0	90.0	0.04273	-0.05491	0.04677	0.08383	13368	20210930	175339	aaa	
0	0	212.0	30.0	160.0	-6.0	6.0	100.0	0.03617	-0.03153	0.03813	0.06129	13378	20210930	175349	aaa	
0	0	212.0	30.0	170.0	-6.0	6.0	110.0	-0.020345	-0.008263	0.11912	0.12112	13388	20210930	175359	aaa	
0	0	212.0	30.0	180.0	-6.0	6.0	120.0	0.13223	-0.10879	0.12573	0.21243	13397	20210930	175409	aaa	
0	0	212.0	30.0	190.0	-6.0	6.0	130.0	0.10487	-0.10337	0.07033	0.16319	13407	20210930	175419	aaa	
0	0	212.0	30.0	200.0	-6.0	6.0	140.0	0.06969	-0.07004	0.06123	0.11624	13417	20210930	175428	aaa	
0	0	212.0	30.0	210.0	-6.0	6.0	150.0	0.04585	-0.04525	0.05422	0.0842	13427	20210930	175438	aaa	
0	0	212.0	30.0	220.0	-6.0	6.0	160.0	0.03052	-0.02946	0.04577	0.0624	13436	20210930	175448	aaa	
0	0	212.0	30.0	230.0	-6.0	6.0	170.0	0.02069	-0.019578	0.03741	0.04702	13446	20210930	175458	aaa	
0	0	214.0	30.0	230.0	-4.0	6.0	170.0	0.019918	-0.019131	0.03898	0.04777	13454	20210930	175505	aaa	
0	0	214.0	30.0	220.0	-4.0	6.0	160.0	0.0297	-0.02859	0.04823	0.06345	13464	20210930	175515	aaa	
0	0	214.0	30.0	210.0	-4.0	6.0	150.0	0.04512	-0.04356	0.05811	0.0855	13474	20210930	175525	aaa	
0	0	214.0	30.0	200.0	-4.0	6.0	140.0	0.06916	-0.0667	0.06716	0.11723	13483	20210930	175535	aaa	
0	0	214.0	30.0	190.0	-4.0	6.0	130.0	0.10311	-0.09759	0.0774	0.16169	13493	20210930	175545	aaa	
0	0	214.0	30.0	180.0	-4.0	6.0	120.0	0.11881	-0.10799	0.11804	0.19928	13503	20210930	175555	aaa	
0	0	214.0	30.0	170.0	-4.0	6.0	110.0	0.0009541	-0.05038	0.1098	0.12081	13513	20210930	175604	aaa	
0	0	214.0	30.0	160.0	-4.0	6.0	100.0	0.04041	-0.07335	0.04938	0.09722	13523	20210930	175614	aaa	
0	0	214.0	30.0	150.0	-4.0	6.0	90.0	0.05389	-0.09811	0.0472	0.12148	13532	20210930	175624	aaa	
0	0	214.0	30.0	140.0	-4.0	6.0	80.0	0.08148	-0.12499	-0.003284	0.14924	13542	20210930	175634	aaa	
0	0	214.0	30.0	130.0	-4.0	6.0	70.0	0.1433	-0.1633	-0.008915	0.21744	13552	20210930	175643	aaa	
0	0	214.0	30.0	120.0	-4.0	6.0	60.0	0.13852	-0.16664	-0.011601	0.21701	13562	20210930	175653	aaa	
0	0	214.0	30.0	110.0	-4.0	6.0	50.0	0.14125	-0.16369	-0.010644	0.21646	13572	20210930	175703	aaa	
0	0	214.0	30.0	100.0	-4.0	6.0	40.0	0.11993	-0.14843	-0.03345	0.19373	13581	20210930	175713	aaa	
0	0	214.0	30.0	90.0	-4.0	6.0	30.0	0.09551	-0.11819	-0.004353	0.15202	13591	20210930	175723	aaa	
0	0	214.0	30.0	80.0	-4.0	6.0	20.0	0.008177	-0.05185	-0.06819	0.08606	13601	20210930	175732	aaa	
0	0	214.0	30.0	70.0	-4.0	6.0	10.0	0.09861	-0.08859	-0.14073	0.19333	13611	20210930	175742	aaa	
0	0	214.0	30.0	60.0	-4.0	6.0	0.0	0.11457	-0.10239	-0.09572	0.18102	13621	20210930	175752	aaa	
0	0	214.0	30.0	50.0	-4.0	6.0	-10.0	0.0802	-0.07438	-0.07869	0.13475	13630	20210930	175802	aaa	
0	0	214.0	30.0	40.0	-4.0	6.0	-20.0	0.05324	-0.04931	-0.06731	0.09898	13640	20210930	175812	aaa	
0	0	214.0	30.0	30.0	-4.0	6.0	-30.0	0.03543	-0.03239	-0.05571	0.07354	13650	20210930	175821	aaa	
0	0	214.0	30.0	20.0	-4.0	6.0	-40.0	0.02394	-0.02154	-0.0449	0.05527	13660	20210930	175831	aaa	
0	0	214.0	30.0	10.0	-4.0	6.0	-50.0	0.016484	-0.014608	-0.0357	0.04195	13670	20210930	175841	aaa	
0	0	216.0	30.0	10.0	-2.0	6.0	-50.0	0.015723	-0.014291	-0.03681	0.04251	13678	20210930	175849	aaa	
0	0	216.0	30.0	20.0	-2.0	6.0	-40.0	0.023032	-0.020973	-0.04666	0.0561	13687	20210930	175859	aaa	
0	0	216.0	30.0	30.0	-2.0	6.0	-30.0	0.03445	-0.0313	-0.05849	0.07475	13697	20210930	175909	aaa	
0	0	216.0	30.0	40.0	-2.0	6.0	-20.0	0.05235	-0.04718	-0.07172	0.10056	13707	20210930	175918	aaa	
0	0	216.0	30.0	50.0	-2.0	6.0	-10.0	0.07943	-0.07044	-0.085	0.13601	13717	20210930	175928	aaa	
0	0	216.0	30.0	60.0	-2.0	6.0	0.0	0.11189	-0.0976	-0.10032	0.17919	13727	20210930	175938	aaa	
0	0	216.0	30.0	70.0	-2.0	6.0	10.0	0.09336	-0.10094	-0.12367	0.18492	13737	20210930	175948	aaa	
0	0	216.0	30.0	80.0	-2.0	6.0	20.0	0.02093	-0.0966	-0.0708	0.12158	13746	20210930	175958	aaa	
0	0	216.0	30.0	90.0	-2.0	6.0	30.0	0.09326	-0.15312	-0.02328	0.18079	13756	20210930	180008	aaa	
0	0	216.0	30.0	100.0	-2.0	6.0	40.0	0.12186	-0.18288	-0.03393	0.22236	13766	20210930	180017	aaa	
0	0	216.0	30.0	110.0	-2.0	6.0	50.0	0.14049	-0.19618	-0.01611	0.24183	13776	20210930	180027	aaa	
0	0	216.0	30.0	120.0	-2.0	6.0	60.0	0.14082	-0.1987	-0.011001	0.2438	13786	20210930	180037	aaa	
0	0	216.0	30.0	130.0	-2.0	6.0	70.0	0.14001	-0.1943	-0.006185	0.23957	13796	20210930	180047	aaa	
0	0	216.0	30.0	140.0	-2.0	6.0	80.0	0.08806	-0.1661	0.005739	0.18809	13805	20210930	180057	aaa	
0	0	216.0	30.0	150.0	-2.0	6.0	90.0	0.05897	-0.14245	0.0487	0.16168	13815	20210930	180107	aaa	
0	0	216.0	30.0	160.0	-2.0	6.0	100.0	0.04024	-0.11725	0.05826	0.13697	13825	20210930	180117	aaa	
0	0	216.0	30.0	170.0	-2.0	6.0	110.0	0.014315	-0.09036	0.09991	0.13547	13835	20210930	180126	aaa	
0	0	216.0	30.0	180.0	-2.0	6.0	120.0	0.10942	-0.11015	0.10968	0.19009	13845	20210930	180136	aaa	
0	0	216.0	30.0	190.0	-2.0	6.0	130.0	0.10118	-0.09235	0.08387	0.16062	13854	20210930	180146	aaa	
0	0	216.0	30.0	200.0	-2.0	6.0	140.0	0.06832	-0.06335	0.07305	0.1184	13864	20210930	180156	aaa	
0	0	216.0	30.0	210.0	-2.0	6.0	150.0	0.04416	-0.04182	0.062	0.08685	13874	20210930	180206	aaa	
0	0	216.0	30.0	220.0	-2.0	6.0	160.0	0.02873	-0.0277	0.05067	0.0645	13884	20210930	180215	aaa	
0	0	216.0	30.0	230.0	-2.0	6.0	170.0	0.019053	-0.018655	0.04051	0.0485	13894	20210930	180225	aaa	
0	0	218.0	30.0	230.0	0.0	6.0	170.0	0.018081	-0.018139	0.042	0.0492	13902	20210930	180233	aaa	
0	0	218.0	30.0	220.0	0.0	6.0	160.0	0.027572	-0.026745	0.0531	0.06553	13911	20210930	180243	aaa	
0	0	218.0	30.0	210.0	0.0	6.0	150.0	0.04291	-0.03998	0.06589	0.08821	13921	20210930	180253	aaa	
0	0	218.0	30.0	200.0	0.0	6.0	140.0	0.06704	-0.05993	0.07896	0.11967	13931	20210930	180303	aaa	
0	0	218.0	30.0	190.0	0.0	6.0	130.0	0.09909	-0.08745	0.09008	0.15994	13941	20210930	180312	aaa	
0	0	218.0	30.0	180.0	0.0	6.0	120.0	0.10331	-0.11414	0.10117	0.18422	13951	20210930	180322	aaa	
0	0	218.0	30.0	170.0	0.0	6.0	110.0	0.02239	-0.12972	0.08973	0.15931	13961	20210930	180332	aaa	
0	0	218.0	30.0	160.0	0.0	6.0	100.0	0.03836	-0.16347	0.06576	0.18033	13970	20210930	180342	aaa	
0	0	218.0	30.0	150.0	0.0	6.0	90.0	0.06087	-0.18853	0.05125	0.20464	13980	20210930	180352	aaa	
0	0	218.0	30.0	140.0	0.0	6.0	80.0	0.09075	-0.20908	0.013897	0.22835	13990	20210930	180401	aaa	
0	0	218.0	30.0	130.0	0.0	6.0	70.0	0.13305	-0.23013	-0.003758	0.26585	14000	20210930	180411	aaa	
0	0	218.0	30.0	120.0	0.0	6.0	60.0	0.13758	-0.23469	-0.010095	0.27223	14010	20210930	180421	aaa	
0	0	218.0	30.0	110.0	0.0	6.0	50.0	0.13651	-0.23255	-0.020594	0.27044	14020	20210930	180431	aaa	
0	0	218.0	30.0	100.0	0.0	6.0	40.0	0.11987	-0.22039	-0.03533	0.25335	14029	20210930	180441	aaa	
0	0	218.0	30.0	90.0	0.0	6.0	30.0	0.09036	-0.19095	-0.03878	0.21478	14039	20210930	180451	aaa	
0	0	218.0	30.0	80.0	0.0	6.0	20.0	0.03006	-0.14059	-0.07255	0.16104	14049	20210930	180501	aaa	
0	0	218.0	30.0	70.0	0.0	6.0	10.0	0.0913	-0.11412	-0.10914	0.1824	14059	20210930	180510	aaa	
0	0	218.0	30.0	60.0	0.0	6.0	0.0	0.10962	-0.09347	-0.10461	0.17804	14069	20210930	180520	aaa	
0	0	218.0	30.0	50.0	0.0	6.0	-10.0	0.07833	-0.06659	-0.09132	0.13751	14079	20210930	180530	aaa	
0	0	218.0	30.0	40.0	0.0	6.0	-20.0	0.05118	-0.045	-0.07614	0.10218	14088	20210930	180540	aaa	
0	0	218.0	30.0	30.0	0.0	6.0	-30.0	0.03328	-0.03014	-0.06127	0.07596	14098	20210930	180550	aaa	
0	0	218.0	30.0	20.0	0.0	6.0	-40.0	0.02201	-0.02035	-0.04838	0.05691	14108	20210930	180600	aaa	
0	0	218.0	30.0	10.0	0.0	6.0	-50.0	0.014887	-0.013953	-0.03791	0.04305	14118	20210930	180609	aaa	
0	0	220.0	30.0	10.0	2.0	6.0	-50.0	0.013981	-0.013595	-0.03893	0.04354	14126	20210930	180617	aaa	
0	0	220.0	30.0	20.0	2.0	6.0	-40.0	0.020872	-0.019715	-0.05002	0.05767	14136	20210930	180627	aaa	
0	0	220.0	30.0	30.0	2.0	6.0	-30.0	0.03193	-0.02896	-0.06396	0.07713	14145	20210930	180637	aaa	
0	0	220.0	30.0	40.0	2.0	6.0	-20.0	0.0497	-0.04278	-0.08049	0.10382	14155	20210930	180647	aaa	
0	0	220.0	30.0	50.0	2.0	6.0	-10.0	0.0769	-0.06277	-0.09762	0.13922	14165	20210930	180657	aaa	
0	0	220.0	30.0	60.0	2.0	6.0	0.0	0.10786	-0.0897	-0.10895	0.17762	14175	20210930	180706	aaa	
0	0	220.0	30.0	70.0	2.0	6.0	10.0	0.09118	-0.12739	-0.09599	0.18373	14185	20210930	180716	aaa	
0	0	220.0	30.0	80.0	2.0	6.0	20.0	0.03503	-0.18436	-0.0736	0.20158	14194	20210930	180726	aaa	
0	0	220.0	30.0	90.0	2.0	6.0	30.0	0.08679	-0.23139	-0.05212	0.25257	14204	20210930	180736	aaa	
0	0	220.0	30.0	100.0	2.0	6.0	40.0	0.11507	-0.26093	-0.03705	0.28758	14214	20210930	180746	aaa	
0	0	220.0	30.0	110.0	2.0	6.0	50.0	0.13024	-0.27236	-0.02459	0.3029	14224	20210930	180755	aaa	
0	0	220.0	30.0	120.0	2.0	6.0	60.0	0.13097	-0.27443	-0.008834	0.30421	14234	20210930	180805	aaa	
0	0	220.0	30.0	130.0	2.0	6.0	70.0	0.12445	-0.27017	-0.002042	0.29746	14244	20210930	180815	aaa	
0	0	220.0	30.0	140.0	2.0	6.0	80.0	0.09034	-0.25414	0.021192	0.27055	14254	20210930	180825	aaa	
0	0	220.0	30.0	150.0	2.0	6.0	90.0	0.06005	-0.23644	0.05449	0.24996	14263	20210930	180835	aaa	
0	0	220.0	30.0	160.0	2.0	6.0	100.0	0.03493	-0.21163	0.07247	0.2264	14273	20210930	180844	aaa	
0	0	220.0	30.0	170.0	2.0	6.0	110.0	0.025599	-0.16909	0.07919	0.18846	14283	20210930	180854	aaa	
0	0	220.0	30.0	180.0	2.0	6.0	120.0	0.09973	-0.11903	0.09283	0.18092	14293	20210930	180904	aaa	
0	0	220.0	30.0	190.0	2.0	6.0	130.0	0.09713	-0.08285	0.09615	0.15982	14303	20210930	180914	aaa	
0	0	220.0	30.0	200.0	2.0	6.0	140.0	0.06547	-0.05655	0.08483	0.12117	14312	20210930	180924	aaa	
0	0	220.0	30.0	210.0	2.0	6.0	150.0	0.0414	-0.03811	0.06972	0.0896	14322	20210930	180934	aaa	
0	0	220.0	30.0	220.0	2.0	6.0	160.0	0.02626	-0.02575	0.05544	0.06653	14332	20210930	180944	aaa	
0	0	220.0	30.0	230.0	2.0	6.0	170.0	0.017009	-0.017604	0.04344	0.04986	14342	20210930	180953	aaa	
0	0	222.0	30.0	230.0	4.0	6.0	170.0	0.015835	-0.017041	0.04481	0.05049	14350	20210930	181001	aaa	
0	0	222.0	30.0	220.0	4.0	6.0	160.0	0.024765	-0.024729	0.05772	0.0675	14360	20210930	181011	aaa	
0	0	222.0	30.0	210.0	4.0	6.0	150.0	0.03959	-0.03621	0.07351	0.09101	14370	20210930	181021	aaa	
0	0	222.0	30.0	200.0	4.0	6.0	140.0	0.06347	-0.05315	0.09074	0.12283	14379	20210930	181031	aaa	
